Region Name,Window Size,Lambda,Limit,Amount,Percentage,Regulation Hours
MIDW,year,10,0.07,2465041.9350036383,0.0032074581013783,8760.0
MIDW,quarter,10,0.05,2059438.7650407555,0.0026796962183172,8760.0
MIDW,month,0,0.04,1586589.988556385,0.0020644358378241,8760.0
SW,month,50,0.07,141902.29368034005,0.0017135384042193,1885.0
MIDW,year,0,0.01,775588.248341322,0.0010091782923248,8760.0
CENT,quarter,50,0.03,1860177.3519348504,0.0071832716881021,7727.0
MIDW,month,30,0.08,1925990.5319229364,0.0025060563258876,8760.0
CENT,month,30,0.04,2178624.5317344666,0.008412989170917,8199.0
SW,quarter,100,0.04,24093.595450922847,0.0002909417461135,213.0
SW,year,100,0.05,82768.60457961261,0.0009994706845987,639.0
MIDW,quarter,50,0.08,2305288.228040099,0.0029995901075932,8760.0
SW,year,0,0.09,379984.6333832741,0.0045884970949252,8760.0
SW,month,30,0.01,428.5664364099503,5.175145718237557e-06,15.0
SW,month,0,0.01,72940.79932788014,0.000880795212263,8760.0
CENT,year,100,0.07,4565989.755240619,0.0176320526120098,7658.0
MIDW,year,0,0.05,2317967.9994695187,0.003016088746021,8760.0
CENT,quarter,0,0.05,3094722.1807284355,0.0119505971837823,8760.0
SW,month,30,0.05,176668.32048255205,0.0021333548888063,3185.0
MIDW,quarter,30,0.06,2158699.9052729607,0.0028088526208387,8760.0
MIDW,quarter,30,0.02,1306294.9698802233,0.0016997221525669,8530.0
CENT,month,0,0.07,3441301.441069424,0.013288949672539,8760.0
SW,month,0,0.04,224908.6957677156,0.0027158806080262,8760.0
MIDW,year,50,0.05,2317967.9994695187,0.003016088746021,8760.0
CENT,year,50,0.01,646111.9607184529,0.0024950297077563,6046.0
SW,quarter,10,0.06,268844.5259588659,0.0032464268761745,6381.0
CENT,year,10,0.07,4622068.115693241,0.0178486051350988,8760.0
SW,month,50,0.02,7246.910372883081,8.750992611750516e-05,137.0
CENT,quarter,10,0.02,1256894.608413577,0.0048536315347321,8629.0
SW,year,30,0.01,12085.208344236016,0.0001459346997412,356.0
CENT,month,0,0.01,550544.3593766689,0.00212598530223,8760.0
MIDW,quarter,0,0.1,2410183.328291297,0.0031360772944106,8760.0
CENT,quarter,0,0.04,2506557.9663898647,0.0096793388306911,8760.0
MIDW,month,30,0.03,1418955.8106547594,0.0018463139493713,8315.0
MIDW,year,50,0.09,2557136.6437062025,0.0033272897015339,8760.0
MIDW,month,100,0.09,1844283.8431203363,0.0023997413877053,5631.0
SW,month,0,0.03,194088.24262973663,0.0023437088219496,8760.0
CENT,year,0,0.08,4898395.368332267,0.0189156720620605,8760.0
SW,quarter,50,0.08,178665.81714212894,0.0021574756211054,2142.0
MIDW,year,100,0.02,1387929.6611369848,0.0018059434091333,5842.0
MIDW,quarter,0,0.02,1309679.1201435328,0.0017041255341176,8760.0
SW,year,100,0.06,97194.95814667642,0.0011736758382215,736.0
SW,quarter,30,0.03,138825.3928259611,0.001676383347432,2760.0
SW,month,0,0.05,243104.59898240864,0.0029356048855496,8760.0
CENT,year,0,0.06,4165950.7255767584,0.0160872595669104,8760.0
CENT,quarter,10,0.03,1885078.332333386,0.0072794294589279,8559.0
CENT,year,50,0.05,3528640.048172176,0.0136262169460207,8101.0
SW,month,100,0.01,0.0,0.0,0.0
CENT,month,10,0.06,3114110.478209436,0.012025467146171,8625.0
MIDW,year,10,0.04,2202286.508211732,0.0028655665455482,8760.0
CENT,year,30,0.06,4165950.7255767584,0.0160872595669104,8760.0
SW,quarter,100,0.01,0.0,0.0,0.0
CENT,month,100,0.05,2607213.5068612997,0.0100680308515713,7087.0
SW,quarter,10,0.04,233023.4627249241,0.0028138703195511,6091.0
SW,quarter,30,0.09,244278.3927489072,0.0029497790094864,3695.0
MIDW,year,100,0.07,2348770.058018446,0.0030561677040415,6200.0
SW,quarter,100,0.03,3389.919543430209,4.0934907916053846e-05,34.0
MIDW,year,30,0.09,2557136.6437062025,0.0033272897015339,8760.0
CENT,month,10,0.04,2186105.214755714,0.0084418766200079,8571.0
MIDW,year,10,0.06,2401212.548697472,0.0031244047142101,8760.0
SW,year,30,0.07,300130.001335606,0.0036242140293059,4189.0
MIDW,month,0,0.1,2022765.2247492075,0.002631977417982,8760.0
SW,quarter,100,0.05,41105.91239444912,0.0004963736504995,345.0
CENT,year,30,0.01,712043.2573800683,0.0027496303866521,8759.0
CENT,quarter,0,0.02,1257616.5420653522,0.0048564193579233,8760.0
CENT,quarter,30,0.02,1251778.9758598506,0.0048338769782906,8371.0
CENT,year,100,0.09,5045942.103556633,0.0194854393934962,7734.0
CENT,quarter,100,0.03,1776162.367094308,0.006858838933691,6631.0
SW,month,10,0.09,274165.2942649722,0.003310677710999,6785.0
SW,quarter,50,0.02,19142.182257413864,0.0002311510518112,336.0
CENT,month,0,0.05,2684872.033611864,0.0103679174704288,8760.0
SW,quarter,50,0.1,193362.7379746884,0.0023349480045123,2251.0
SW,month,30,0.06,189989.8124896139,0.0022942183080194,3294.0
SW,month,100,0.1,46977.33461333811,0.000567273896003,396.0
CENT,year,100,0.08,4848284.489382118,0.018722163600271,7716.0
CENT,year,100,0.04,2779521.1782042086,0.0107334151580262,7351.0
MIDW,quarter,0,0.03,1741437.2386859655,0.0022659196583838,8760.0
SW,year,100,0.09,125217.25041884184,0.0015120584868542,907.0
MIDW,year,30,0.03,2017651.0205142496,0.0026253229284284,8760.0
CENT,year,100,0.06,4108875.981977224,0.0158668594048626,7599.0
MIDW,year,10,0.1,2592248.3482854366,0.0033729762757486,8760.0
CENT,year,0,0.03,2136149.685345352,0.0082489680569054,8760.0
SW,year,100,0.04,60014.95911717415,0.0007247094786684,489.0
CENT,year,0,0.1,5259534.172233164,0.0203102477689618,8760.0
CENT,quarter,30,0.1,4608618.082617402,0.0177966664090965,8760.0
MIDW,year,10,0.02,1520592.092013955,0.0019785608330492,8760.0
MIDW,month,100,0.06,1653755.069737792,0.0021518295574627,5523.0
MIDW,year,30,0.02,1520592.092013955,0.0019785608330492,8760.0
MIDW,year,50,0.03,2017651.0205142496,0.0026253229284284,8760.0
CENT,quarter,10,0.07,3998903.7688852847,0.0154421900667698,8702.0
SW,quarter,0,0.01,78964.56318414211,0.0009535350562637,8760.0
CENT,year,100,0.05,3488723.533935428,0.0134720751023377,7563.0
SW,year,30,0.03,198620.1567220539,0.0023984338629648,3473.0
CENT,year,30,0.05,3538474.673109174,0.013664194390913,8352.0
MIDW,year,50,0.08,2515538.749801755,0.0032731634410799,8760.0
CENT,year,10,0.05,3544207.644697249,0.0136863328673623,8635.0
MIDW,quarter,30,0.1,2410183.328291297,0.0031360772944106,8760.0
CENT,month,10,0.02,1099406.8717847168,0.0042454759744181,8408.0
SW,month,100,0.09,41920.06924517453,0.0005062049858119,357.0
MIDW,month,30,0.01,542535.0264655352,0.0007059345892693,6605.0
MIDW,month,30,0.1,2022765.2247492075,0.002631977417982,8760.0
CENT,year,100,0.03,2045514.7667683363,0.0078989717278508,6905.0
SW,year,100,0.02,0.0,0.0,0.0
SW,year,10,0.04,296295.04422049224,0.003577905078796,6531.0
MIDW,year,100,0.1,2479768.085064053,0.0032266194424666,6227.0
CENT,month,0,0.04,2187058.84648338,0.0084455591698374,8760.0
MIDW,month,0,0.07,1865674.6207740307,0.0024275745949647,8760.0
MIDW,year,100,0.06,2283548.9724240303,0.0029713034685087,6185.0
CENT,month,10,0.08,3671097.5572069287,0.0141763316919843,8662.0
MIDW,year,30,0.05,2317967.9994695187,0.003016088746021,8760.0
CENT,quarter,30,0.03,1876403.3354501724,0.0072459300404769,8130.0
SW,quarter,10,0.03,198042.86696104705,0.0023914628116154,5927.0
SW,year,0,0.04,306480.775167048,0.0037009026759405,8760.0
SW,year,0,0.03,264792.5705474168,0.0031974975669321,8760.0
CENT,year,50,0.06,4165950.7255767584,0.0160872595669104,8760.0
CENT,month,50,0.08,3657367.0976130366,0.0141233100693079,8181.0
CENT,month,30,0.09,3850569.7942094207,0.0148693827268866,8543.0
SE,year,30,0.1,277497.298296988,0.0014492728873759,3843.0
TEN,year,30,0.03,175121.50007930398,0.0017767783261872,4225.0
SE,year,30,0.02,160346.85291197896,0.0008374364288501,2811.0
TEN,month,30,0.01,14196.588490590451,0.0001440382290264,1716.0
TEN,month,50,0.07,95265.9886495769,0.0009665663198334,2630.0
NE,quarter,10,0.01,27621.250590644777,0.0004863824475599,1828.0
NE,quarter,0,0.02,93095.35660231112,0.0016393156150587,8760.0
SE,month,100,0.04,10905.24471142888,5.695434005111841e-05,98.0
TEN,quarter,30,0.05,157857.0151413679,0.0016016132971267,4013.0
SE,month,50,0.08,117793.66017562152,0.0006151957480126,1550.0
TEN,month,0,0.01,75587.6877527386,0.0007669107748897,8760.0
SE,month,50,0.03,67420.29894664884,0.0003521130184755,988.0
SE,year,10,0.08,319541.0702934563,0.0016688530390078,8760.0
NE,quarter,30,0.06,52486.62277338654,0.0009242366476092,1004.0
TEN,month,0,0.07,207427.55344957116,0.0021045547294669,8760.0
NE,year,10,0.06,143805.68711957335,0.0025322735422393,5551.0
TEN,quarter,0,0.07,237365.8074184656,0.0024083074996964,8760.0
SE,year,0,0.07,311542.10423758626,0.001627077192169,8760.0
TEN,month,10,0.02,116066.93645521998,0.0011776122120196,5502.0
NE,month,50,0.04,13283.093952916564,0.0002339019273144,175.0
TEN,quarter,30,0.04,142661.3368654847,0.0014474383283189,3830.0
TEN,month,50,0.05,79014.04279144108,0.0008016744867574,2434.0
TEN,quarter,50,0.07,131147.50554415584,0.0013306192859178,3027.0
SE,year,0,0.06,301750.8020459413,0.0015759405905317,8760.0
TEN,quarter,100,0.04,19037.442384198308,0.0001931534106261,1480.0
TEN,year,0,0.05,269955.2634219378,0.0027389592989499,8760.0
NE,month,30,0.09,53851.22202205658,0.0009482658681664,1032.0
NE,quarter,50,0.02,6676.306898653507,0.0001175630509332,86.0
NE,quarter,100,0.07,13524.637338809667,0.0002381552634491,110.0
SE,quarter,50,0.1,175404.03822559118,0.000916074925762,2047.0
TEN,quarter,50,0.03,76771.11059056222,0.0007789177531763,2390.0
TEN,month,10,0.06,189193.0582253039,0.0019195480004886,6691.0
SE,year,0,0.1,332384.9864859283,0.001735932393004,8760.0
TEN,year,50,0.09,195461.1536346525,0.001983143938536,3575.0
SE,quarter,10,0.04,215737.6717109084,0.0011267236125001,6535.0
SE,month,10,0.02,139190.0402097106,0.0007269416772944,4535.0
SE,month,30,0.04,133788.6841225624,0.0006987322533461,2447.0
NE,year,100,0.09,21374.390204116706,0.0003763815178629,172.0
TEN,month,0,0.06,198253.0212250352,0.0020114701567441,8760.0
NE,month,50,0.05,17091.137133456767,0.0003009577384366,223.0
SE,year,50,0.05,178984.06784117222,0.000934772188365,2095.0
TEN,year,0,0.08,297389.7111473381,0.0030173085141367,8760.0
SE,quarter,0,0.06,247443.5315398276,0.0012923124067082,8760.0
TEN,month,0,0.09,220863.60947671533,0.0022408766152871,8760.0
TEN,month,100,0.02,7378.225154429674,7.485928646216407e-05,1404.0
TEN,quarter,10,0.1,255223.36204709116,0.0025894897988914,7705.0
SE,month,30,0.02,90485.9484565258,0.0004725769677446,1902.0
SE,year,10,0.02,210734.4602959752,0.001100593561152,5554.0
TEN,quarter,30,0.07,183072.5797170252,0.0018574497797991,4365.0
NE,quarter,50,0.08,34969.490348771214,0.0006157775604671,418.0
TEN,quarter,30,0.02,89779.52288092673,0.0009109007764211,3089.0
SE,quarter,30,0.04,163790.3985515237,0.0008554208826176,2730.0
TEN,month,0,0.02,130064.26961785556,0.0013196288015105,8760.0
NE,quarter,50,0.1,42398.74954198301,0.0007465993441547,498.0
NE,quarter,30,0.02,18447.27993284911,0.0003248380494256,413.0
NE,month,0,0.01,50169.290324412286,0.0008834307534429,8760.0
TEN,year,10,0.05,269955.2634219378,0.0027389592989499,8759.0
TEN,quarter,100,0.09,38987.22852553427,0.0003955634380182,1648.0
SE,month,10,0.05,196363.9404295385,0.0010255412815524,5966.0
SE,quarter,50,0.02,66010.69263923168,0.0003447511298526,945.0
TEN,month,50,0.1,112183.23872445524,0.0011382083127248,2832.0
TEN,year,100,0.1,86119.53553408384,0.0008737666370433,1975.0
SE,quarter,30,0.03,143688.14164951444,0.0007504337130778,2522.0
SE,month,30,0.03,117482.15912729502,0.0006135688852413,2265.0
TEN,quarter,30,0.1,207907.60229301453,0.0021094252929338,4682.0
TEN,year,50,0.06,168366.42978332937,0.0017082415532135,3308.0
SE,month,30,0.09,175896.87183311582,0.0009186488260838,2956.0
NE,month,0,0.04,106823.22533094884,0.0018810495789176,8760.0
TEN,year,0,0.06,281123.4800131172,0.0028522717430095,8760.0
TEN,quarter,100,0.02,12926.61613856256,0.0001311531215501,1436.0
TEN,year,100,0.06,63734.85984887183,0.000646652281706,1805.0
NE,year,0,0.01,69696.25625728071,0.0012272809876197,8760.0
NE,month,100,0.01,0.0,0.0,0.0
NE,year,0,0.07,166479.73217203468,0.0029315406750763,8760.0
TEN,year,30,0.09,255575.71990907192,0.0025930648128785,5107.0
SE,year,100,0.03,44923.058406084776,0.0002346176736332,371.0
TEN,month,100,0.09,24022.87541881204,0.0002437354885466,1550.0
NE,year,10,0.1,167882.8706030622,0.0029562485318806,5943.0
SE,year,100,0.06,78347.06740114093,0.0004091797696291,600.0
NE,month,30,0.04,29980.41116513312,0.000527924892955,626.0
SE,year,0,0.09,326423.9297120571,0.0017047998449919,8760.0
NE,month,100,0.04,3669.950226411224,6.462413306331213e-05,34.0
SE,year,50,0.01,13217.061998307703,6.902816612078563e-05,238.0
SE,quarter,10,0.03,196704.3243934214,0.0010273189898514,6485.0
SE,year,50,0.07,200533.49283349517,0.0010473174187927,2258.0
NE,quarter,0,0.09,155263.77421868593,0.0027340389340463,8760.0
SE,month,30,0.05,146338.52340576053,0.0007642757448528,2599.0
SE,quarter,50,0.08,160785.0188191235,0.0008397248185868,1902.0
SE,year,0,0.04,274496.6305331886,0.0014336014323354,8760.0
NE,year,0,0.05,151988.81053084135,0.0026763701167371,8760.0
TEN,quarter,50,0.01,9865.725281268358,0.0001000974000561,1546.0
SE,month,100,0.05,15178.199709147217,7.927051345235598e-05,133.0
SE,quarter,0,0.03,203526.50791487095,0.0010629489065065,8760.0
SE,quarter,30,0.05,178570.45654854178,0.0009326120389293,2868.0
NE,month,30,0.02,14027.877088360488,0.0002470168093915,321.0
SE,quarter,10,0.01,92462.45778641105,0.0004828995957523,4077.0
TEN,quarter,100,0.07,31080.445061668757,0.0003153414122698,1582.0
NE,quarter,30,0.03,29765.11911968887,0.0005241338165278,618.0
NE,month,50,0.01,0.0,0.0,0.0
NE,year,50,0.02,6933.778777167201,0.0001220968718056,90.0
SE,month,0,0.09,232233.00666740537,0.0012128730700529,8760.0
NE,month,50,0.1,32082.474331133068,0.0005649401115183,417.0
SE,month,30,0.1,180037.3175034225,0.0009402729488715,2994.0
SE,year,100,0.01,0.0,0.0,0.0
SE,year,100,0.04,60586.615806669,0.0003164230432704,485.0
NE,year,10,0.03,112288.2498063296,0.0019772831644168,5017.0
NE,month,100,0.05,4972.264103896916,8.755657086673508e-05,45.0
TEN,year,30,0.06,229501.83276484907,0.0023285198110579,4871.0
TEN,quarter,0,0.06,227033.19023996592,0.002303473026218,8760.0
NE,month,10,0.07,107300.81770063937,0.0018894595002911,4419.0
SE,year,100,0.05,71258.68128308654,0.0003721595684265,557.0
TEN,quarter,50,0.05,109549.8707420826,0.0011114902275449,2785.0
SE,quarter,100,0.01,0.0,0.0,0.0
NE,month,30,0.07,45547.44619299472,0.0008020447259167,893.0
SE,year,0,0.01,141769.03574317694,0.0007404108833957,8760.0
TEN,quarter,100,0.03,16630.368735969067,0.000168731302057,1460.0
NE,quarter,50,0.09,38893.0241484642,0.0006848670452576,462.0
NE,quarter,100,0.03,4539.245159462094,7.993154268986648e-05,41.0
SE,year,50,0.04,162677.90892025828,0.0008496107321405,1954.0
SE,year,50,0.08,208233.8414041996,0.0010875336892766,2310.0
TEN,month,30,0.08,158262.95431372523,0.0016057319457385,4167.0
SE,quarter,50,0.03,93194.07007527351,0.0004867205549502,1225.0
TEN,quarter,10,0.07,231891.0026995391,0.0023527602690006,7592.0
SE,year,0,0.02,223229.5151291788,0.0011658509323306,8760.0
TEN,year,30,0.05,216683.43704245985,0.0021984646911228,4738.0
NE,month,100,0.09,7933.748804368079,0.000139705338436,67.0
NE,year,100,0.05,11157.28666613251,0.0001964685986607,94.0
NE,quarter,0,0.03,109210.36318575592,0.0019230846760857,8760.0
TEN,year,30,0.04,199806.40899214149,0.0020272307898789,4547.0
TEN,quarter,10,0.04,188731.08574311435,0.0019148608393275,6282.0
NE,month,0,0.1,142130.97677655518,0.0025027835771518,8760.0
SE,month,10,0.01,78066.53045469522,0.0004077146217056,3723.0
TEN,month,50,0.02,30044.997209578756,0.0003048357844591,1767.0
TEN,year,100,0.09,81542.48243778944,0.0008273279716845,1941.0
TEN,quarter,100,0.05,21889.42156077921,0.0002220895194728,1502.0
NE,quarter,10,0.02,69347.21491392702,0.0012211347205518,3537.0
NE,year,100,0.01,0.0,0.0,0.0
NE,quarter,10,0.09,136303.8757957816,0.002400174188489,5035.0
TEN,quarter,30,0.08,193189.8625017852,0.0019600994759457,4510.0
SE,month,0,0.08,227279.80328169465,0.0011870041934309,8760.0
SE,quarter,30,0.02,112458.81195482612,0.0005873336717613,2149.0
SE,quarter,100,0.02,5773.633500158787,3.015370075592614e-05,53.0
NE,quarter,10,0.03,87229.89372459054,0.0015360307119666,4027.0
NE,month,100,0.02,0.0,0.0,0.0
SE,quarter,10,0.06,240801.72813615203,0.0012576245533298,6601.0
NE,month,10,0.03,72270.52706643194,0.0012726113079369,3495.0
TEN,year,0,0.1,309178.7878367752,0.0031369201891056,8760.0
TEN,month,100,0.01,4567.762961521745,4.634440788548295e-05,1473.0
SE,month,0,0.02,154339.7194748819,0.0008060632382833,8760.0
SE,year,10,0.1,332384.9864859283,0.001735932393004,8760.0
SE,year,0,0.03,254099.11581075191,0.0013270722328135,8760.0
TEN,year,0,0.07,290070.2326448709,0.0029430452697248,8760.0
TEN,quarter,0,0.03,180056.4896722138,0.0018268486062195,8760.0
TEN,year,10,0.1,309178.7878367752,0.0031369201891056,8759.0
NE,year,100,0.04,8089.533002048731,0.0001424485415039,70.0
NE,quarter,30,0.07,58801.72796613723,0.0010354392997183,1107.0
SE,quarter,0,0.01,110159.65252530576,0.0005753259533244,8760.0
TEN,month,100,0.04,11153.166927307844,0.0001131597505492,1436.0
TEN,month,30,0.06,139699.22997447848,0.0014173848664573,3878.0
TEN,year,50,0.1,201597.94246031344,0.0020454076432946,3625.0
SE,quarter,10,0.07,249925.32867217064,0.0013052739790116,6622.0
SE,year,10,0.07,311542.10423758626,0.001627077192169,8760.0
NE,year,50,0.07,30063.802653953437,0.0005293933332164,346.0
TEN,month,30,0.04,112175.28412805498,0.0011381276055902,3440.0
SE,month,0,0.06,214231.67138293383,0.0011188582910822,8760.0
SE,month,50,0.1,127191.52432444692,0.0006642775581553,1648.0
SE,quarter,50,0.05,128555.72727504373,0.0006714023206712,1587.0
NE,year,50,0.08,33930.77326158434,0.0005974867970735,387.0
TEN,quarter,100,0.01,4493.899381369352,4.55949898628533e-05,1462.0
NE,quarter,50,0.04,16705.96359924972,0.0002941752198215,202.0
TEN,month,10,0.03,143946.71759659052,0.001460479768821,5891.0
TEN,year,10,0.03,226793.63533835116,0.0023010425082238,6883.0
NE,quarter,0,0.05,129374.23517279328,0.0022781501854172,8760.0
NE,month,10,0.08,113250.87301578373,0.0019942339911419,4568.0
TEN,quarter,50,0.1,152818.79293134809,0.001550495621563,3258.0
TEN,quarter,0,0.1,260057.4683110863,0.0026385365192111,8760.0
TEN,quarter,0,0.09,253594.2748017758,0.0025729611207586,8760.0
NE,quarter,100,0.05,8959.45685775578,0.000157767025826,75.0
TEN,month,30,0.05,127617.37033250928,0.001294802623031,3688.0
NE,quarter,30,0.05,45541.140932284296,0.000801933696616,887.0
TEN,month,30,0.09,165019.3580623567,0.0016742822478893,4260.0
SE,quarter,100,0.04,33875.65356180072,0.000176920880133,283.0
SE,month,30,0.01,20798.711033940315,0.0001086245097838,583.0
SE,quarter,50,0.06,141416.53752735257,0.0007385699065279,1716.0
NE,year,30,0.01,3335.7447030320764,5.873910986656215e-05,80.0
SE,month,50,0.01,563.769976913929,2.9443765660862394e-06,11.0
TEN,year,10,0.09,303635.31322450936,0.0030806762354027,8759.0
TEN,month,50,0.09,107517.76905450223,0.0010908725750381,2778.0
SE,month,100,0.03,6175.068568319082,3.225025796169742e-05,57.0
NE,year,0,0.04,142610.3294081837,0.002511224494968,8760.0
SE,year,30,0.09,270518.35365340114,0.0014128242613297,3777.0
SE,year,10,0.03,254099.11581075191,0.0013270722328135,8760.0
SE,month,0,0.03,177513.30598941445,0.0009270909053809,8760.0
NE,month,50,0.09,29791.11300116777,0.0005245915426417,389.0
NE,year,50,0.09,37706.43200065196,0.0006639723507464,427.0
TEN,quarter,10,0.02,137946.93539734185,0.001399606129841,5678.0
TEN,year,10,0.08,297389.7111473381,0.0030173085141367,8759.0
TEN,year,100,0.07,70762.21478427947,0.000717951647769,1861.0
TEN,quarter,10,0.01,70163.94495864213,0.0007118816171963,4626.0
NE,month,30,0.01,2977.865220859647,5.243721206149126e-05,75.0
SE,quarter,100,0.06,49962.88095867634,0.0002609389323535,397.0
SE,quarter,30,0.09,215417.24484094977,0.0011250501332343,3172.0
TEN,month,50,0.01,6814.223673075438,6.913694164697046e-05,1509.0
TEN,quarter,10,0.08,240785.3698110133,0.0024430022935473,7637.0
NE,quarter,10,0.08,130621.90495520084,0.0023001203956552,4956.0
SE,month,100,0.09,29941.07908403873,0.0001563719517327,256.0
TEN,year,100,0.01,5479.902878031135,5.559895648956779e-05,1463.0
TEN,month,10,0.08,208551.8216674328,0.0021159615264702,7257.0
NE,year,30,0.05,58343.13292548061,0.0010273639022057,1250.0
SE,year,10,0.01,126671.65995875,0.0006615624854863,4955.0
NE,month,30,0.03,23239.391271449625,0.0004092223112532,505.0
NE,month,100,0.06,5970.963821679354,0.0001051426686257,52.0
NE,year,0,0.03,130410.71544995904,0.0022964015608356,8760.0
SE,quarter,0,0.07,256634.55627021196,0.0013403139657529,8760.0
SE,quarter,100,0.05,42552.07440161705,0.00022223484016,345.0
TEN,month,100,0.07,19178.79379396141,0.000194587558467,1508.0
NE,year,50,0.03,12023.027240380645,0.0002117134196029,143.0
SE,year,10,0.04,274496.6305331886,0.0014336014323354,8760.0
SE,month,30,0.08,170321.46313285828,0.000889530385238,2886.0
SE,quarter,0,0.1,277650.8940720558,0.0014500750652485,8760.0
SE,month,50,0.02,42677.15203878284,0.000222888077613,674.0
TEN,year,50,0.08,188237.75991028547,0.001909855567861,3511.0
SE,year,30,0.08,262911.95339003205,0.0013730986505224,3713.0
TEN,quarter,30,0.03,121872.4465880394,0.0012365147715099,3547.0
NE,quarter,10,0.04,99447.86731677502,0.0017511769407909,4336.0
SE,month,0,0.01,97526.72304660082,0.0005093485103223,8760.0
TEN,quarter,10,0.03,168394.06029953065,0.0017085218917345,6020.0
SE,quarter,0,0.02,175704.46559616923,0.0009176439545255,8760.0
TEN,quarter,10,0.05,204397.51947665212,0.0020738120811442,6455.0
NE,year,30,0.1,88363.2707201168,0.001555988341158,1735.0
NE,month,0,0.03,96256.66658411176,0.0016949831048922,8760.0
TEN,year,0,0.09,303635.31322450936,0.0030806762354027,8760.0
NE,month,0,0.06,122160.44120366871,0.0021511225276585,8760.0
TEN,quarter,0,0.05,214706.36445462704,0.0021784053624751,8760.0
TEN,month,30,0.07,149144.45526878536,0.0015132158842437,4013.0
TEN,quarter,0,0.08,246070.94700916111,0.0024966296265864,8760.0
SE,month,0,0.07,221343.6889653206,0.0011560019112902,8760.0
TEN,month,0,0.1,225795.56619685888,0.0022909161238687,8760.0
NE,month,0,0.02,80988.7570207417,0.001426130570566,8760.0
TEN,quarter,10,0.06,219384.14011141655,0.0022258659563941,7010.0
NE,year,0,0.06,159792.57622798532,0.0028137865833632,8760.0
TEN,quarter,30,0.01,22482.83352670073,0.0002281102623231,1897.0
NE,quarter,30,0.1,75613.793741934,0.0013314828721748,1379.0
NE,month,10,0.09,118737.38294058292,0.0020908459138001,4752.0
TEN,year,50,0.04,139541.7072443962,0.0014157866448079,3000.0
SE,quarter,50,0.07,151528.08472791314,0.0007913790376334,1809.0
TEN,month,100,0.05,14154.472075641155,0.0001436109169418,1465.0
NE,quarter,100,0.09,17019.827904179692,0.0002997020546161,136.0
TEN,quarter,0,0.04,199470.81425091624,0.0020238258540925,8760.0
SE,year,100,0.07,84870.51219117641,0.000443249476702,643.0
SE,year,0,0.08,319541.0702934563,0.0016688530390078,8760.0
TEN,month,10,0.05,177061.33129145205,0.0017964598047758,6446.0
NE,quarter,50,0.01,99.46551348268986,1.7514876720281063e-06,2.0
SE,year,50,0.09,217357.1846883297,0.0011351817714204,2408.0
SE,year,50,0.1,223845.44111257792,0.0011690677017689,2466.0
NE,year,50,0.05,21293.398295640945,0.0003749553317983,247.0
SE,month,10,0.1,227672.45049360397,0.0011890548546879,6077.0
TEN,year,50,0.07,179542.3026381731,0.0018216316775313,3428.0
SE,month,50,0.09,123022.49501621725,0.0006425041528639,1604.0
TEN,month,0,0.03,156325.87919701636,0.0015860784304248,8760.0
TEN,year,50,0.01,16117.55336265266,0.000163528290204,1631.0
TEN,year,30,0.07,239337.9419117123,0.0024283167265608,4956.0
SE,quarter,30,0.07,200235.7746092379,0.0010457625389682,3058.0
NE,month,100,0.07,6873.893443055451,0.0001210423512913,59.0
NE,quarter,50,0.03,11972.305015981196,0.0002108202522364,147.0
SE,month,50,0.05,95563.49229109289,0.0004990952317388,1315.0
NE,year,30,0.08,78187.4940334931,0.0013768031462509,1579.0
TEN,month,0,0.08,214813.9826670438,0.002179497254146,8760.0
NE,year,30,0.03,37426.7190624401,0.0006590468871779,842.0
TEN,year,10,0.02,188374.9666954428,0.0019112476644452,6606.0
NE,month,30,0.05,35964.220533162355,0.0006332937587347,732.0
TEN,month,50,0.04,66993.11335492134,0.00067971043966,2274.0
TEN,year,10,0.01,99243.83986449242,0.0010069254980055,5659.0
TEN,month,100,0.08,21664.38872268796,0.000219806341969,1530.0
NE,year,30,0.07,72015.14995831996,0.0012681143738649,1475.0
SE,year,100,0.08,91279.2324360311,0.0004767200169583,688.0
SE,month,0,0.05,205137.804366529,0.0010713641533405,8760.0
SE,month,10,0.08,218485.55824261904,0.0011410748781609,6027.0
NE,month,0,0.07,128230.33158709107,0.0022580071935581,8760.0
NE,month,0,0.08,133435.21574205905,0.0023496599696064,8760.0
SE,month,50,0.04,83727.60632923245,0.00043728047272,1181.0
NE,month,100,0.1,8756.478693924844,0.0001541927844715,74.0
NE,quarter,30,0.08,64671.22061701119,0.0011387951630634,1202.0
SE,quarter,0,0.09,271476.0231100321,0.0014178258393165,8760.0
SE,month,0,0.04,193298.91888338327,0.0010095337288543,8760.0
TEN,quarter,50,0.04,95603.3438011408,0.0009699891166988,2626.0
NE,year,0,0.1,182553.17713407427,0.0032145778777439,8760.0
NE,month,10,0.04,83668.89193049073,0.00147332505124,3815.0
SE,quarter,10,0.05,229657.33052155373,0.0011994211999707,6562.0
SE,year,10,0.06,301750.8020459413,0.0015759405905317,8760.0
NE,quarter,100,0.02,0.0,0.0,0.0
TEN,month,10,0.01,56402.834221467376,0.0005722617344806,4228.0
SE,quarter,30,0.1,222119.49589952824,0.001160053683911,3233.0
NE,month,0,0.05,115179.06791980565,0.00202818756445,8760.0
SE,month,100,0.08,27651.75027936697,0.0001444155752661,238.0
SE,year,10,0.09,326423.9297120571,0.0017047998449919,8760.0
SE,quarter,50,0.01,3350.6095473468304,1.7499080542238582e-05,63.0
